sample_id,source_file,source_row,sha256,ade_id,width,height,crop_box,caption,blocked,split
00120,train-00000-of-00023.parquet,120,9722d230a952350875a8d0566cc6a4ef68f8a1cb840bddc0a453b931c5aac86b,ADE_train_00000121,512,683,"0,85,512,597","This is a bathroom with a bathtub, toilet, and blue tiled floor",0,train
00121,train-00000-of-00023.parquet,121,e4f6c94fc7d1c216ae8bbefa31227e16e3ee6329b5bf910374182d16ce78f713,ADE_train_00000122,683,512,"85,0,597,512","A bathroom with a white bathtub, toilet, and sink",0,train
00122,train-00000-of-00023.parquet,122,216c02bb3ad888ab16026e48931fded7fa5e45714c6c46e5d3cada158f8f947e,ADE_train_00000123,768,512,"128,0,640,512","This is a bathroom with a large bathtub, two sinks, and a large window",0,train
00123,train-00000-of-00023.parquet,123,a10ad3ac68e5bc8d0e5f51841d3f639fb0d190dc55fbf6fe5cbc1d2d286e4c6d,ADE_train_00000124,683,512,"85,0,597,512",This is a bathroom with a blue wall and white tiles,0,train
00124,train-00000-of-00023.parquet,124,f3782ea8a9779b9384a377491975b211889a0de9ea2cb69c0f719b0b987e8913,ADE_train_00000125,512,683,"0,85,512,597","A bathroom with a red wall, a white sink, a black and white checkered floor, and a white toilet",0,train
00125,train-00000-of-00023.parquet,125,8897c10e48d4b3a59cba50f13018997a751bd1a1af97a646093166ab94e24eee,ADE_train_00000126,512,675,"0,81,512,593","A bathroom with a toilet, sink, and shower",0,train
00126,train-00000-of-00023.parquet,126,00a1715e489497f1be10092d0e4eb873702f96148f2870f8963671160d94dc27,ADE_train_00000127,683,512,"85,0,597,512","This is a bathroom with white tiles on the walls and floor, a white sink, a white toilet, and a large window with a green tint",0,train
00127,train-00000-of-00023.parquet,127,b853bb605ea201cb69260e08d91ad6dde49e7b1f9cb4df79d3998dc44c61c56e,ADE_train_00000128,512,771,"0,129,512,641","A bathroom with a shower, toilet, and sink",0,train
00128,train-00000-of-00023.parquet,128,54b90f0519c255e9b7175a8761efbec848fdb1546e6cfd42c107b28ab6017a83,ADE_train_00000129,512,780,"0,134,512,646","A bathroom with a toilet, sink, and bathtub",0,train
00129,train-00000-of-00023.parquet,129,cdd22dd0fa502193046abf435c10eda57dcfc3e719ff517263f59725596404e5,ADE_train_00000130,751,512,"119,0,631,512","This is a bathroom with a large bathtub, a sink, and a window with shutters",0,train
00130,train-00000-of-00023.parquet,130,4c1dc6e75d2df19cafd393a65844c9b1f08aae9a677e274d239ab2cee4c55742,ADE_train_00000131,683,512,"85,0,597,512","A bathroom with a toilet, sink, and a window with a lit candle on the sink",0,train
00131,train-00000-of-00023.parquet,131,f12029c3cdaa309d9c5264e0d6d99beac6369ac9081217e4d2a86438bfa6de6e,ADE_train_00000132,773,512,"130,0,642,512","This is a bathroom with a toilet, sink, and shower",0,train
00132,train-00000-of-00023.parquet,132,19894bf4d4bdf40643239460f13cc70b7cb06766befb24117e45fdef3753e8fc,ADE_train_00000133,768,512,"128,0,640,512","A bathroom with a white sink, toilet, and shower",0,train
00133,train-00000-of-00023.parquet,133,cdebd958b8eb770a02e46327f102a13f18d59b10b88ccbcbf82a768e34e83797,ADE_train_00000134,513,512,"0,0,512,512","This is a bathroom with a large mirror above the sink, a black and white tiled floor, and a marble countertop",0,train
00134,train-00000-of-00023.parquet,134,44dc8a8e844e6066321fdb6181754e72dce0b2d5c4947c7e3b3d175e2f4b0728,ADE_train_00000135,683,512,"85,0,597,512",This is a bathroom with two sinks and a mirror above them,0,val
00135,train-00000-of-00023.parquet,135,2f9fd62b69971c58f6fc5bbcc864f35d6f42a6abec498f9cc8032a975b07e2bc,ADE_train_00000136,768,512,"128,0,640,512","A bathroom with a large bathtub, a sink, and a window with a view of the ocean",0,train
00136,train-00000-of-00023.parquet,136,fd32df9c3ecbcc3a78332ed56317b560af9d90437884a48c994c3407c1e6bd63,ADE_train_00000137,1000,1000,"0,0,512,512","A bathroom with a white bathtub, a white sink, and a white toilet",0,train
00137,train-00000-of-00023.parquet,137,86eb48fd619678570cfd5aa2f4a3289f3f52bfbb654d5c2843736a1a1b06f67a,ADE_train_00000138,683,512,"85,0,597,512",This is a luxurious bathroom with a large bathtub and two sinks,0,train
00138,train-00000-of-00023.parquet,138,4cbdf475bba07ef98e81675c294f0d9e779778efe9b3f981b8f4347ce772e51a,ADE_train_00000139,512,683,"0,85,512,597","A bathroom with a toilet, sink, and a mirror on the wall",0,train
00139,train-00000-of-00023.parquet,139,6b6eed5122784dd310f89cbbc1b3111b5fd5ea1d7d1b7a7a56d47779c90db831,ADE_train_00000140,512,770,"0,129,512,641","A bathroom with a white toilet, a wooden vanity, and a tiled floor",0,train
00140,train-00000-of-00023.parquet,140,ec4125fee3b4b99365aff61da36cfce8ac0cb8cd3e6340c2534fbd00ad8c5880,ADE_train_00000141,683,512,"85,0,597,512","This is a bathroom with a walk in shower, a sink, and a toilet",0,train
00141,train-00000-of-00023.parquet,141,6cc3e82176b6369f0b6c528e2dca40af733a931f68a313270396983f82370bac,ADE_train_00000142,768,512,"128,0,640,512","This is a bathroom with a large bathtub, a sink, and a window with a view of the outdoors",0,train
00142,train-00000-of-00023.parquet,142,cbdc8576cae518c3559c6dc1f48a9b8756a7641b3d479a6876f09fe5b05493a9,ADE_train_00000143,683,512,"85,0,597,512","A bathroom with a toilet, sink, and shower",0,train
00143,train-00000-of-00023.parquet,143,62c05a4ba8e1da5658e14b905849793d9afbacb8ca2bc6dc3b2bc3610b2c3557,ADE_train_00000144,512,683,"0,85,512,597","A bathroom with a toilet, sink, and shower",0,train
00144,train-00000-of-00023.parquet,144,10447de1078729fa885c7b49ce8d38cf954528c84d9cac94849a64bdca7b0cf7,ADE_train_00000145,740,512,"114,0,626,512","A bathroom with a sink, toilet, and a mirror",0,train
00145,train-00000-of-00023.parquet,145,de9dc897fc2a023d6b5b2fa55288f23858fa5647a78443dae3da7cef552a358d,ADE_train_00000146,512,683,"0,85,512,597",This image is a bathroom with a red wall and white tiles,0,train
00146,train-00000-of-00023.parquet,146,826a111ecae0b9e6a501b79df7a2cdb2dafddd59f8b853412c051248051ae7af,ADE_train_00000147,683,512,"85,0,597,512","A bathroom with a sink, toilet, and a shower",0,train
00147,train-00000-of-00023.parquet,147,70d7397e770f94a77b7dc448ac95733df38fa40af8c754a14869cb7db850e655,ADE_train_00000148,683,512,"85,0,597,512","This is a bathroom with a white sink, a wooden cabinet, and a large mirror hanging on the wall",0,train
00148,train-00000-of-00023.parquet,148,6a7ba511e4c4ea0c23769734602ae2cad7cef30a8b4c38cc8e322141e3ecb907,ADE_train_00000149,512,545,"0,16,512,528","A bathroom with a large bathtub, a sink, and a large window with a view of a garden",0,train
00149,train-00000-of-00023.parquet,149,65341fa5bf0bf0fdb38d09043efd928766093a0f9bc5a6118dec9683cc273202,ADE_train_00000150,757,512,"122,0,634,512","This is a bathroom with a large bathtub, a sink, and a window with a stained glass design",0,train
00150,train-00000-of-00023.parquet,150,09d193a16afddefe58f238d665481d59b01e3b7044a2d5183b0ec7bbfb05f10c,ADE_train_00000151,512,683,"0,85,512,597","This is a bathroom with a toilet, sink, and tiled floor",0,train
00151,train-00000-of-00023.parquet,151,6fffd7d119968eeda26273f0557f7e2e7dc6950c77fd6ba5ed3eab65c4b0f323,ADE_train_00000152,512,770,"0,129,512,641","A bathroom with a white toilet, a sink, and a shower",0,train
00152,train-00000-of-00023.parquet,152,f5ae10a818639c8a8ac2dd33a5d5203fc7558caa74fa1e9f5b9b3b543a1190f6,ADE_train_00000153,512,683,"0,85,512,597","A bathroom with a white bathtub, a sink, and a toilet",0,train
00153,train-00000-of-00023.parquet,153,f459259e3eb5b3911b87e409e76e79d58290a2d4adc0303342039121ada32ded,ADE_train_00000154,768,512,"128,0,640,512",This is a bathroom with a large bathtub and a window with a view of the outdoors,0,train
00154,train-00000-of-00023.parquet,154,bd0b6f938792c621ca4275d54f1afa2cb66ec73875e59182443a630d306db619,ADE_train_00000155,683,512,"85,0,597,512","This image is a bathroom with a white bathtub, a toilet, and a sink on the counter",0,train
00155,train-00000-of-00023.parquet,155,47f3c0f158734412820ca4a133079548942215d0df237951b5c2296309beacaf,ADE_train_00000156,512,683,"0,85,512,597","A bathroom with a toilet, sink, and window",0,train
00156,train-00000-of-00023.parquet,156,707017692df5c9254b97b19e789bd13b952975ec86e1a9ff63851292ed53a536,ADE_train_00000157,683,512,"85,0,597,512","A bathroom with a toilet, sink, and shower",0,train
00157,train-00000-of-00023.parquet,157,5b3e7c159b4ace294643913f5f23038846aea9b202c844ae15d16601f72a20b1,ADE_train_00000158,512,683,"0,85,512,597","This is a bathroom with a white bathtub, a sink, and a large mirror hanging above the sink",0,train
00158,train-00000-of-00023.parquet,158,46d9b9f2ff176d7b4fbac3e136154cff96abec12e7cc1a4dd765586c386f53c5,ADE_train_00000159,683,512,"85,0,597,512","This image is a bathroom with a white tiled floor, a white toilet, and a pink sink",0,train
00159,train-00000-of-00023.parquet,159,9dd9aa9abe5ed02845f50e6fdb7bdcbb9cbf6a0a3dcb97c6ea85ee65db5a85a8,ADE_train_00000160,768,512,"128,0,640,512","This is a bathroom with a bathtub, sink, and mirror",0,train
00160,train-00000-of-00023.parquet,160,72ac2009a4f709eb8c9560d0a0cae4926181213195a1b6ca0e1bd63ed91ed942,ADE_train_00000161,736,512,"112,0,624,512","A bathroom with a large bathtub, a sink, and a toilet",0,train
00161,train-00000-of-00023.parquet,161,54e6d07436cf3c96f3e5a3ed4fd552874a7ecc1a13063db5f93157ea7b403b0e,ADE_train_00000162,512,659,"0,73,512,585","A bathroom with a large bathtub in the center of the room, surrounded by white tiles on the walls and floor",0,train
00162,train-00000-of-00023.parquet,162,770efcfcba5375f068178ab97e6c6d7d01c732ec66cb2171808b329805b754f8,ADE_train_00000163,768,512,"128,0,640,512","This is a modern bathroom with a large double sink, a walk-in shower, and a large bathtub",0,train
00163,train-00000-of-00023.parquet,163,a084bcb7e7552845cf3aed892e1e3e417cb589c5156b9b211a0e6425554c1da3,ADE_train_00000164,745,512,"116,0,628,512","This is a modern bathroom with two sinks, a bathtub, and a large mirror",0,train
00164,train-00000-of-00023.parquet,164,9a29e3cff613788d179aff8eedcf23eb9a2922df48ef0a29b5ea49a9da784a89,ADE_train_00000165,512,683,"0,85,512,597","A bathroom with a white sink, toilet, and shower",0,train
00165,train-00000-of-00023.parquet,165,c6e405bd9bed223fdf21695431dcdd68127458a3198f5da28ba29e8d0cdd0897,ADE_train_00000166,250,277,"0,27,512,539","This is a bathroom with wooden walls and floors, a toilet, a sink, and a mirror",0,train
00166,train-00000-of-00023.parquet,166,940662620428cb5d055d6c8e9e606b54c62464d1ff0458e950e18da49739ff63,ADE_train_00000167,512,770,"0,129,512,641","A bathroom with a white bathtub, a toilet, and a white sink",0,train
00167,train-00000-of-00023.parquet,167,552c2cce332e882199dbc15ad1a8271c8d1c78b028c5821586df7804e84d0397,ADE_train_00000168,512,768,"0,128,512,640","A bathroom with a toilet, sink, and shower",0,train
00168,train-00000-of-00023.parquet,168,06543615ce1e3f64755cf20116f93daa172c91f6baaa4af0585f76fcc33064ee,ADE_train_00000169,512,683,"0,85,512,597","A bathroom with a white bathtub, a blue and white tiled wall, and a window with a blue and white patterned curtain",0,train
00169,train-00000-of-00023.parquet,169,8875e793f7d5aef0c3b3da8f7e9bf4cb58fe1ed0341921eba295de43ee1a92d8,ADE_train_00000170,768,512,"128,0,640,512","A bathroom with a toilet, sink, and shower",0,train
00170,train-00000-of-00023.parquet,170,3762c8add04783d57abc6521174193695f0e005176c5e77b4d9fd97412f58fa3,ADE_train_00000171,683,512,"85,0,597,512","A bathroom with a large bathtub, a sink, and a window",0,train
00171,train-00000-of-00023.parquet,171,ac11c9964b154e36b377de46f4738ee611b865e9a1e4b26889c9cb861c007242,ADE_train_00000172,512,683,"0,85,512,597",This is a bathroom with a black vanity and white tiles on the walls and floor,0,train
00172,train-00000-of-00023.parquet,172,e63aee2a5f9df9eed55b04a2363f87e5cb34022c1d3a184d9e6fe30b79a22b67,ADE_train_00000173,512,683,"0,85,512,597","A modern bathroom with a walk-in shower, a white sink, and a black and white tiled floor",0,train
00173,train-00000-of-00023.parquet,173,4edd4efb16f9990b9739c973149addddf028b26daabfcce2f60b7b129557d07d,ADE_train_00000174,768,512,"128,0,640,512","This is a bathroom with a white bathtub, a black sink, and a window with a view of the outside",0,train
00174,train-00000-of-00023.parquet,174,ee850bcf0ee0470379693e1826fbbf1897d81738abdf0a16aafee32ec2bc8f92,ADE_train_00000175,512,683,"0,85,512,597",A white bathroom with a marble countertop and a white sink,0,train
00175,train-00000-of-00023.parquet,175,413b44f1d5c9d60721b24193b751584d580c82f02a5d631f9a86f971042d3d51,ADE_train_00000176,512,771,"0,129,512,641","This is a bathroom with a bathtub, sink, and toilet",0,val
00176,train-00000-of-00023.parquet,176,ccad9212a8fbb2e6508bf156a943ad0805e010b5233c4e82d27e419d6ff0c7ac,ADE_train_00000177,512,683,"0,85,512,597","A bathroom with a toilet, sink, and shower",0,train
00177,train-00000-of-00023.parquet,177,77229c4fe9033e568a263cbdcb91a1cc2be55518b405ed77fb7fdb9b309e3f1f,ADE_train_00000178,683,512,"85,0,597,512","A bathroom with a white toilet, a brown wooden vanity, and a brown tiled floor",0,train
00178,train-00000-of-00023.parquet,178,f90690ce74f51219e43cd2f81784564e333534c75e7237139b58bb2c990df997,ADE_train_00000179,1056,512,"272,0,784,512","This is a bathroom with a bathtub, sink, and toilet",0,train
00179,train-00000-of-00023.parquet,179,4102f0587081fec5375a1c89d65acd55ce2e0a7ce997c878bc06c5cf34614168,ADE_train_00000180,512,683,"0,85,512,597","A bathroom with a white bathtub, a toilet, and a sink",0,train
00180,train-00000-of-00023.parquet,180,619947fcd1f791a714d3cafab1f9abd1eac9d40ef8f3f06d5e1c383443a180e6,ADE_train_00000181,683,512,"85,0,597,512","A bathroom with a white sink, toilet, and shower",0,train
00181,train-00000-of-00023.parquet,181,80a71635fe201f722384f6e582b0c6d8b8981507071eaad80537b75cb3857820,ADE_train_00000182,689,512,"88,0,600,512",A pink bathroom with white walls and a white sink,0,train
00182,train-00000-of-00023.parquet,182,003a5a7566657693f6f96ffb7e6dc661b5a98bf59a7f8dd37cdb855a95e2ec34,ADE_train_00000183,683,512,"85,0,597,512","This is a bathroom with a black and white checkered floor, a white toilet, a black and white sink, and a black and white shower",0,train
00183,train-00000-of-00023.parquet,183,235af142c2244877b1686a5603b63a3f6abc0868c8166d50541675be0e34b758,ADE_train_00000184,512,683,"0,85,512,597","A bathroom with a white bathtub, a sink, and a window with a view of a garden",0,train
00184,train-00000-of-00023.parquet,184,60596f46c2fd90853b0028651d6707c0cfb7730db900eed228bb24fce7760352,ADE_train_00000185,683,512,"85,0,597,512","A bathroom with a white toilet, a blue sink, and a wooden wall",0,train
00185,train-00000-of-00023.parquet,185,e079109b7dabee7210516abffc22a0ab753b5d558c3fa6e016c0812eb0fd171d,ADE_train_00000186,683,512,"85,0,597,512","A bathroom with a white toilet, a brown bathtub, and a white sink",0,train
00186,train-00000-of-00023.parquet,186,9bfbf9924065af3a5e8ddd8caa35c4f834f3050f44e6c866996ba503ca26907a,ADE_train_00000187,683,512,"85,0,597,512","A bathroom with a white sink, toilet, and tiled walls",0,train
00187,train-00000-of-00023.parquet,187,d7c7de0e4a230119d1acedac3fc5100474a02c940703ea550a491721751dfc13,ADE_train_00000188,683,512,"85,0,597,512","A bathroom with a toilet, sink, and shower",0,train
00188,train-00000-of-00023.parquet,188,3f60700446faa667bc34dfb8a89320a68083aaab3a9da6a2feb1fc529174a58d,ADE_train_00000189,512,683,"0,85,512,597",A bathroom with a white vanity and a mirror above it,0,train
00189,train-00000-of-00023.parquet,189,1048317efd67c4965a89b33864e120a7630624c062792393a4b2ef5fdf1a3852,ADE_train_00000190,683,512,"85,0,597,512","This is a bathroom with a sink, a bathtub, and a mirror above the sink",0,train
00190,train-00000-of-00023.parquet,190,e3361d5ded851a6184cb303ab2682809fcef57b8c52450eede2f567f0acb55a2,ADE_train_00000191,256,256,"0,0,512,512",A sandy beach with waves crashing on the shore,0,train
00191,train-00000-of-00023.parquet,191,252a0f66bad16dce29b93675bc5450b4030650fb7c92c56991417adcf58d92b7,ADE_train_00000192,256,256,"0,0,512,512","A bedroom with a bed, a desk, and a window",0,val
00192,train-00000-of-00023.parquet,192,cfa1b9e8ac7d92fb7642bb4ed7ed87154ed4970fb68faeae88a2f846c99bc1f0,ADE_train_00000193,256,256,"0,0,512,512",A bedroom with a blue wall and a wooden staircase leading to a loft bed,0,train
00193,train-00000-of-00023.parquet,193,12b7afc6f68406b9c64c58e8b147307502840d734697f0d2d5f41de64972e0bc,ADE_train_00000194,320,240,"85,0,597,512",A bedroom with a canopy bed and a wooden floor,0,train
00194,train-00000-of-00023.parquet,194,8f4694fc44ba817f53d69df9b8c1f714ff32e2363d8f8596f11b106961c5885b,ADE_train_00000195,256,256,"0,0,512,512","A bedroom with a bed, a dresser, and a painting on the wall",0,train
00195,train-00000-of-00023.parquet,195,6d4148ea2139029b3ab3f3f229ad8a00690a1911146a49b233d54222c4a23312,ADE_train_00000196,664,512,"76,0,588,512","This is an image of a bedroom with a large wooden bed, a chandelier hanging from the ceiling, and a large wooden dresser with mirrors on the walls",0,train
00196,train-00000-of-00023.parquet,196,0b47b91f67873c66368d2a84c8293a6991480df79d5de29aa0d1907eb9fda61a,ADE_train_00000197,768,512,"128,0,640,512","A bedroom in a private jet with a large bed, a desk, and a window with a view of the outside",0,train
00197,train-00000-of-00023.parquet,197,9bc854a56c8f647629dd286b7e3f96970b9085e8fcf46472238dc6c6da4cdc94,ADE_train_00000198,256,256,"0,0,512,512","A bedroom with a wooden bed, a rug, and a mirror",0,train
00198,train-00000-of-00023.parquet,198,4418ab56cc8678980570f97cb6abbda616722aa11a657f8d8671f0ce9a186f24,ADE_train_00000199,768,512,"128,0,640,512",A bedroom with a pink floral wallpaper and a large bed with a pink canopy,0,train
00199,train-00000-of-00023.parquet,199,33470cdbc8df4f02448db08d310b3242c9947c71e613557101f8b4bd75d30c0f,ADE_train_00000200,256,256,"0,0,512,512","A bedroom with a wooden dresser, a mirror, and a bed with a wooden headboard",0,train
